brand,product_id,model_name,product_model,camera_type,Product Model,Type,Sensor type,Sensor model,Pixel size,Sensor size,Resolution,Max. frame rate,Dynamic range,SNR,Gain,Exposure time,Exposure mode,Pixel format,Mono/color,Binning,Decimation,Reverse image,Data interface,Data interface type,Control interface,Digital I/O,Power supply,Power consumption,Lens mount,Dimension,Weight,Ingress protection,Temperature,Humidity,Client software,Operating system,Compatibility,Certification,Mono,Quantum efficiency,Dark noise,Signal-to-noise ratio,Saturation capacity,Dimension (without lens),Configuration mode,Tap geometry,Tap number,Pixel clock,Image buffer,Product name,NETD,Response time,Color palettes,Image process,Focal length,Field of view,Min. operation distance,Space resolution,Aperture,Thermal object distance,Temperature measurement range,Temperature measurement accuracy,Max. temperature measurement distance,Installation method,Transmission interface,Power,Vision tool,Max. line rate,Trigger mode,External trigger mode,Image mode,Near field of view,Typical field of view,Far field of view,Clearance distance (CD),Measurement range (MR),Repeatability (Z-axis)*,VDI/VDE accuracy*,Data acquisition time,Image output delay,Data type,Laser safety class,Wavelength,Detection accuracy,Detection speed,Scan frame rate,Depth image detection accuracy
Hikrobot,8185,"6MP Area Scan Camera, GigE, IMX178, V2, Mono",MV-CU060-10GM V2,Area Scan Camera,MV-CU060-10GM V2,"6MP Area Scan Camera, GigE, IMX178, V2, Mono","CMOS, rolling shutter",Sony® IMX178,2.4 μm × 2.4 μm,"1/1.8""",3072 × 2048,19.1 fps @ 3072 × 2048 Mono 8,71.3 dB,41.3 dB,0 dB to 24 dB,52 μs to 10 sec,Off/Once/Continuous exposure mode,Mono 8/10/10Packed/12/12Packed,Mono,"Supports 1 × 1, 2 × 2","Supports 1 × 1, 2 × 2, 4 × 4",Supports horizontal and vertical reverse image output,"Gigabit Ethernet (1000 Mbit/s), compatible with Fast Ethernet (100 Mbit/s)",,,"6-pin P7 connector provides power and I/O, including opto-isolated input × 1 (Line 0), opto-isolated output × 1 (Line 1), bi-directional non-isolated I/O × 1 (Line 2).","9 VDC to 24 VDC, PoE is optional",Typ. 1.7 W @ 12 VDC,C-mount,"29 mm × 29 mm × 42 mm (1.1"" × 1.1"" × 1.7"")",Approx. 100 g (0.2 lb.),IP30 (under proper lens installation and wiring),"Working temperature: 0 °C to 50 °C (32 °F to 122 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",20% RH to 95% RH (no condensation),MVS or third-party software meeting with GigE Vision Protocol,"32/64-bit Windows 7/10, 64-bit Windows 11, 32/64-bit Linux","GigE Vision V2.0, GenICam","CE, RoHS, KC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hikrobot,8186,"6MP Area Scan Camera, GigE, IMX178, V2, Color",MV-CU060-10GC V2,Area Scan Camera,MV-CU060-10GC V2,"6MP Area Scan Camera, GigE, IMX178, V2, Color","CMOS, rolling shutter",Sony® IMX178,2.4 μm × 2.4 μm,"1/1.8""",3072 × 2048,19.1 fps @ 3072 × 2048 Bayer RG 8,71.3 dB,41.3 dB,0 dB to 24 dB,52 μs to 10 sec,Off/Once/Continuous exposure mode,Bayer RG 8/10/10Packed/12/12Packed,Color,"Supports 1 × 1, 2 × 2","Supports 1 × 1, 2 × 2, 4 × 4",Supports horizontal and vertical reverse image output,"Gigabit Ethernet (1000 Mbit/s), compatible with Fast Ethernet (100 Mbit/s)",,,"6-pin P7 connector provides power and I/O, including opto-isolated input × 1 (Line 0), opto-isolated output × 1 (Line 1), bi-directional non-isolated I/O × 1 (Line 2).","9 VDC to 24 VDC, PoE is optional",Typ. 1.7 W @ 12 VDC,C-mount,"29 mm × 29 mm × 42 mm (1.1"" × 1.1"" × 1.7"")",Approx. 100 g (0.2 lb.),IP30 (under proper lens installation and wiring),"Working temperature: 0 °C to 50 °C (32 °F to 122 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",20% RH to 95% RH (no condensation),MVS or third-party software meeting with GigE Vision Protocol,"32/64-bit Windows 7/10, 64-bit Windows 11, 32/64-bit Linux","GigE Vision V2.0, GenICam","CE, RoHS, KC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hikrobot,8187,"6MP Area Scan Camera, GigE, V2, Mono",MV-CU060-60GM V2,Area Scan Camera,MV-CU060-60GM V2,"6MP Area Scan Camera, GigE, V2, Mono","CMOS, rolling shutter",BSI,2 μm × 2 μm,"1/2.4""",3200 × 1944,19 fps @ 3200 × 1944 Mono 8,64 dB,33.8 dB,0 dB to 24 dB,52 μs to 10 sec,Off/Once/Continuous exposure mode,Mono 8/10/10Packed/12/12Packed,Mono,"Supports 1 × 1, 2 × 2, 4 × 4","Supports 1 × 1, 2 × 2, 4 × 4",Supports horizontal and vertical reverse image output,"Gigabit Ethernet (1000 Mbit/s), compatible with Fast Ethernet (100 Mbit/s)",,,"6-pin P7 connector provides power and I/O, including opto-isolated input × 1 (Line 0), opto-isolated output × 1 (Line 1), bi-directional non-isolated I/O × 1 (Line 2).","9 VDC to 24 VDC, PoE is optional",Typ. 1.6 W @ 12 VDC,C-mount,"29 mm × 29 mm × 42 mm (1.1"" × 1.1"" × 1.7"")",Approx. 100 g (0.2 lb.),IP30 (under proper lens installation and wiring),"Working temperature: 0 °C to 50 °C (32 °F to 122 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",20% RH to 95% RH (no condensation),MVS or third-party software meeting with GigE Vision Protocol,"32/64-bit Windows 7/10, 64-bit Windows 11, 32/64-bit Linux","GigE Vision V2.0, GenICam","CE, RoHS, KC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hikrobot,8188,"6MP Area Scan Camera, GigE, V2, Color",MV-CU060-60GC V2,Area Scan Camera,MV-CU060-60GC V2,"6MP Area Scan Camera, GigE, V2, Color","CMOS, rolling shutter",BSI,2 μm × 2 μm,"1/2.4""",3200 × 1944,19 fps @ 3200 × 1944 Bayer BG 8,64 dB,33.8 dB,0 dB to 24 dB,52 μs to 10 sec,Off/Once/Continuous exposure mode,Bayer BG 8/10/10Packed/12/12Packed,Color,"Supports 1 × 1, 2 × 2, 4 × 4","Supports 1 × 1, 2 × 2, 4 × 4",Supports horizontal and vertical reverse image output,"Gigabit Ethernet (1000 Mbit/s), compatible with Fast Ethernet (100 Mbit/s)",,,"6-pin P7 connector provides power and I/O, including opto-isolated input × 1 (Line 0), opto-isolated output × 1 (Line 1), bi-directional non-isolated I/O × 1 (Line 2).","9 VDC to 24 VDC, PoE is optional",Typ. 1.6 W @ 12 VDC,C-mount,"29 mm × 29 mm × 42 mm (1.1"" × 1.1"" × 1.7"")",Approx. 100 g (0.2 lb.),IP30 (under proper lens installation and wiring),"Working temperature: 0 °C to 50 °C (32 °F to 122 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",20% RH to 95% RH (no condensation),MVS or third-party software meeting with GigE Vision Protocol,"32/64-bit Windows 7/10, 64-bit Windows 11, 32/64-bit Linux","GigE Vision V2.0, GenICam","CE, RoHS, KC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hikrobot,8189,"12MP Area Scan Camera, GigE, IMX226, V2, Mono",MV-CU120-10GM V2,Area Scan Camera,MV-CU120-10GM V2,"12MP Area Scan Camera, GigE, IMX226, V2, Mono","CMOS, rolling shutter",Sony® IMX226,1.85 μm × 1.85 μm,"1/1.7""",4024 × 3036,9.7 fps @ 4024 × 3036 Mono 8,70.5 dB,40.5 dB,0 dB to 20 dB,34 μs to 2 sec,Off/Once/Continuous exposure mode,Mono 8/10/10Packed/12/12Packed,Mono,"Supports 1 × 1, 2 × 2, 4 × 4","Supports 1 × 1, 2 × 2, 4 × 4",Supports horizontal and vertical reverse image output,"Gigabit Ethernet (1000 Mbit/s), compatible with Fast Ethernet (100 Mbit/s)",,,"6-pin P7 connector provides power and I/O, including opto-isolated input × 1 (Line 0), opto-isolated output × 1 (Line 1), bi-directional non-isolated I/O × 1 (Line 2).","9 VDC to 24 VDC, PoE is optional",Typ. 1.78 W @ 12 VDC,C-mount,"29 mm × 29 mm × 42 mm (1.1"" × 1.1"" × 1.7"")",Approx. 100 g (0.2 lb.),IP30 (under proper lens installation and wiring),"Working temperature: 0 °C to 50 °C (32 °F to 122 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",20% RH to 95% RH (no condensation),MVS or third-party software meeting with GigE Vision Protocol,"32/64-bit Windows 7/10, 64-bit Windows 11, 32/64-bit Linux","GigE Vision V2.0, GenICam","CE, RoHS, KC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hikrobot,8190,"12MP Area Scan Camera, GigE, IMX226, V2, Color",MV-CU120-10GC V2,Area Scan Camera,MV-CU120-10GC V2,"12MP Area Scan Camera, GigE, IMX226, V2, Color","CMOS, rolling shutter",Sony® IMX226,1.85 μm × 1.85 μm,"1/1.7""",4024 × 3036,9.7 fps @ 4024 × 3036 Bayer RG 8,70.5 dB,40.5 dB,0 dB to 20 dB,34 μs to 2 sec,Off/Once/Continuous exposure mode,Bayer RG 8/10/10Packed/12/12Packed,Color,"Supports 1 × 1, 2 × 2, 4 × 4","Supports 1 × 1, 2 × 2, 4 × 4",Supports horizontal and vertical reverse image output,"Gigabit Ethernet (1000 Mbit/s), compatible with Fast Ethernet (100 Mbit/s)",,,"6-pin P7 connector provides power and I/O, including opto-isolated input × 1 (Line 0), opto-isolated output × 1 (Line 1), bi-directional non-isolated I/O × 1 (Line 2).","9 VDC to 24 VDC, PoE is optional",Typ. 1.82 W @ 12 VDC,C-mount,"29 mm × 29 mm × 42 mm (1.1"" × 1.1"" × 1.7"")",Approx. 100 g (0.2 lb.),IP30 (under proper lens installation and wiring),"Working temperature: 0 °C to 50 °C (32 °F to 122 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",20% RH to 95% RH (no condensation),MVS or third-party software meeting with GigE Vision Protocol,"32/64-bit Windows 7/10, 64-bit Windows 11, 32/64-bit Linux","GigE Vision V2.0, GenICam","CE, RoHS, KC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hikrobot,6660,"4MP Area Scan Camera, Camera Link",MV-CH040-A0CM,Area Scan Camera,MV-CH040-A0CM,"4MP Area Scan Camera, Camera Link","CMOS, global shutter",,5.5 μm × 5.5 μm,"1""",2048 × 2048,180 fps @2040 × 2048 Mono 8,59.7 dB,39.6 dB,0 dB to 12 dB,28 μs to 10 sec,Off/Once/Continuous exposure mode,Mono 8/10/12,Mono,"Supports 1 × 1, 1 × 2, 2 × 1, 2 × 2","Supports 1 × 1, 1 × 2, 2 × 1, 2 × 2",Supports horizontal and vertical reverse image output,Camera Link with SDR Connector,,,"6-pin P7 connector provides power and I/O, including opto-isolated input × 1 (Line 0), opto-isolated output × 1 (Line 1), and bi-directional non-isolated I/O × 1 (Line 2).
Camera Link interface provides I/O (CC1/CC2/CC3/CC4)","9 VDC to 24 VDC, supports PoCL",Typ. 3.6 W@12 VDC,C-mount,"44 mm × 29 mm × 59 mm (1.7"" × 1.1"" × 2.3"")",Approx. 100 g (0.2 lb.),IP40 (under proper lens installation and wiring),"Working temperature: -10 °C to 50 °C (14 °F to 122 °F)
Storage temperature: -30 °C to 70 °C (-22 °F to 158 °F)","20% to 95% RH, non-condensing",MVS or frame grabber software meeting with GenlCam Protocol,"32/64-bit Windows XP/7/10, 64-bit Windows 11","Camera Link V2.0, GenlCam","CE, RoHS, KC",,,,,,,"Base, Medium, Full, 80-bit","1X2_1Y, 1X4_1Y, 1X8_1Y, 1X10_1Y","2 Taps, 4 Taps, 8 Taps, 10 Taps","40 MHz, 66 MHz, 80 MHz, 85 MHz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hikrobot,5777,"5MP Area Scan Camera, USB3, IMX250, Mono, V4",MV-CH050-10UM,Area Scan Camera,MV-CH050-10UM,"5MP Area Scan Camera, USB3, IMX250, Mono, V4","CMOS, global shutter",Sony® IMX250,3.45 μm × 3.45 μm,"2/3""",2448 × 2048,74.1 fps @2448 × 2048 Mono 8,71 dB,40 dB,0 dB to 24 dB,"UltraShort exposure mode: 1 μs to 14 μs
Standard exposure mode: 15 μs to 10 sec",Off/Once/Continuous exposure mode,Mono 8/10/10Packed/12/12Packed,Mono,"Supports 1 × 1, 2 × 2, 4 × 4","Supports 1 × 1, 2 × 2",Supports horizontal and vertical reverse image output,"USB3.0, compatible with USB2.0",,,"6-pin P7 connector provides power and I/O, including opto-isolated input × 1 (Line 0), opto-isolated output × 1 (Line 1), bi-directional non-isolated I/O × 1 (Line 2).","9 VDC to 24 VDC, supports USB3.0 power supply",Typ. 3.3 W@5 VDC (USB3.0 provides power supply),C-mount,"29 mm × 29 mm × 30 mm (1.1"" × 1.1"" × 1.2"")",Approx. 80 g (0.2 lb.),IP40 (under proper lens installation and wiring),"Working temperature: –10 °C to 50 °C (14 °F to 122 °F)
Storage temperature: –30 °C to 70 °C (–22 °F to 158 °F)",20% RH to 95% RH (no condensation),MVS or third-party software meeting with USB3 Vision Protocol,"32/64-bit Windows 7/10, 64-bit Windows 11, 32/64-bit Linux","USB3 Vision, GenICam","CE, RoHS, KC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hikrobot,6089,"5MP Area Scan Camera, USB3, IMX250, Color, V4",MV-CH050-10UC,Area Scan Camera,MV-CH050-10UC,"5MP Area Scan Camera, USB3, IMX250, Color, V4","CMOS, global shutter",Sony® IMX250,3.45 μm × 3.45 μm,"2/3""",2448 × 2048,74.1 fps @2448 × 2048 Bayer RG 8,71 dB,40 dB,0 dB to 24 dB,"UltraShort exposure mode: 1 μs to 14 μs
Standard exposure mode: 15 μs to 10 sec",Off/Once/Continuous exposure mode,"Mono 8/10/12, 
Bayer RG 8/10//10Packed/12/12Packed, 
YUV422Packed, YUV422_YUYV_Packed,
RGB 8, BGR 8",Color,"Supports 1 × 1, 2 × 2, 4 × 4","Supports 1 × 1, 2 × 2",Supports horizontal and vertical reverse image output,"USB3.0, compatible with USB2.0",,,"6-pin P7 connector provides power and I/O, including opto-isolated input × 1 (Line 0), opto-isolated output × 1 (Line 1), bi-directional non-isolated I/O × 1 (Line 2).","9 VDC to 24 VDC, supports USB3.0 power supply",Typ. 2.8 W@5 VDC (USB3.0 provides power supply),C-mount,"29 mm × 29 mm × 30 mm (1.1"" × 1.1"" × 1.2"")",Approx. 80 g (0.2 lb.),IP40 (under proper lens installation and wiring),"Working temperature: –10 °C to 50 °C (14 °F to 122 °F)
Storage temperature: –30 °C to 70 °C (–22 °F to 158 °F)",20% RH to 95% RH (no condensation),MVS or third-party software meeting with USB3 Vision Protocol,"32/64-bit Windows 7/10, 64-bit Windows 11, 32/64-bit Linux","USB3 Vision, GenICam","CE, RoHS, KC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hikrobot,5772,"5MP Area Scan Camera,Camera Link,IMX250,Mono",MV-CH050-10CM,Area Scan Camera,MV-CH050-10CM,"5MP Area Scan Camera,Camera Link,IMX250,Mono","CMOS, global shutter",Sony® IMX250,3.45 μm × 3.45 μm,"2/3""",2432 × 2048,140 fps @2432 × 2048,75.4 dB,40 dB,0 dB to 20 dB,15 μs to 10 sec,Off/Once/Continuous exposure mode,Mono 8/10/12,Mono,"Supports 1 × 1, 1 × 2, 1 × 4, 2 × 1, 2 × 2,
2 × 4, 4 × 1, 4 × 2, 4 × 4",Not support,Supports horizontal and vertical reverse image output,Camera Link with SDR interface,,,"6-pin P7 connector provides power and I/O, including opto-isolated input × 1 (Line 0), opto-isolated output × 1 (Line 1), bi-directional non-isolated I/O × 1 (Line 2).",9 VDC to 24 VDC,Typ. 3.3 W@12 VDC,C-mount,"44 mm × 29 mm × 59 mm (1.7"" × 1.1"" × 2.3"")",Approx. 100 g (0.2 lb.),IP30 (under proper lens installation and wiring),"Working temperature: 0 °C to 50 °C (32 °F to 122 °F)
Storage temperature: -30 °C to 70 °C (-22 °F to 158 °F)","20% to 80% RH, non-condensing",MVS or frame grabber software meeting with GenlCam Protocol,32/64-bit Windows XP/7/10,"Camera Link V2.0, GenlCam","CE, RoHS, KC",,,,,,,"Base, Medium, Full, 80-bit","1X2_1Y, 1X4_1Y, 1X8_1Y, 1X10_1Y","2 Taps, 4 Taps, 8 Taps, 10 Taps","60 MHz, 70 MHz, 85 MHz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hikrobot,5773,"5MP Area Scan Camera,Camera Link,IMX250,Color",MV-CH050-10CC,Area Scan Camera,MV-CH050-10CC,"5MP Area Scan Camera,Camera Link,IMX250,Color","CMOS, global shutter",Sony® IMX250,3.45 μm × 3.45 μm,"2/3""",2432 × 2048,140 fps @2432 × 2048,75.4 dB,40 dB,0 dB to 17 dB,15 μs to 10 sec,Off/Once/Continuous exposure mode,"Bayer RG 8/10/12, RGB 8",Color,Not support,Not support,Supports horizontal and vertical reverse image output,Camera Link with SDR interface,,,"6-pin P7 connector provides power and I/O, including opto-isolated input × 1 (Line 0), opto-isolated output × 1 (Line 1), bi-directional non-isolated I/O × 1 (Line 2).",9 VDC to 24 VDC,Typ. 3.41 W@12 VDC,C-mount,"44 mm × 29 mm × 59 mm (1.7"" × 1.1"" × 2.3"")",Approx. 100 g (0.2 lb.),IP30 (under proper lens installation and wiring),"Working temperature: 0 °C to 50 °C (32 °F to 122 °F)
Storage temperature: -30 °C to 70 °C (-22 °F to 158 °F)","20% to 80% RH, non-condensing",MVS or frame grabber software meeting with GenlCam Protocol,32/64-bit Windows XP/7/10,"Camera Link V2.0, GenlCam","CE, RoHS, KC",,,,,,,"Base, Medium, Full, 80-bit","1X2_1Y, 1X4_1Y, 1X8_1Y, 1X10_1Y","2 Taps, 4 Taps, 8 Taps, 10 Taps","60 MHz, 70 MHz, 85 MHz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hikrobot,7195,"5MP Area Scan Camera, USB3, Mono",MV-CH050-60UM,Area Scan Camera,MV-CH050-60UM,"5MP Area Scan Camera, USB3, Mono","CMOS, global shutter",Stacked BSI,3.45 μm × 3.45 μm,"2/3""",2448 × 2048,79 fps @ 2448 × 2048 Mono 8,73.9 dB,42.4 dB,"LCG: 0 dB to 13 dB
HCG: 0 dB to 24 dB","LCG: 30 μs to 10 sec
HCG: 5 μs to 10 sec",Off/Once/Continuous exposure mode,Mono 8/10/10Packed/12/12Packed,Mono,"Supports 1 × 1, 2 × 2, 4 × 4","Supports 1 × 1, 2 × 2, 4 × 4",Supports horizontal and vertical reverse image output,"USB 3.0, compatible with USB 2.0",,,"6-pin P7 connector provides power and I/O, including opto-isolated input × 1 (Line 0), opto-isolated output × 1 (Line 1), bi-directional non-isolated I/O × 1 (Line 2).","9 VDC to 24 VDC, supports USB 3.0 power supply","Typ. 1.9 W @ 5 VDC
(USB 3.0 provides power supply)",C-mount,"29 mm × 29 mm × 30 mm (1.1"" × 1.1"" × 1.2"")",Approx. 80 g (0.2 lb.),IP40 (under proper lens installation and wiring),"Working temperature: –10 °C to 50 °C (–14 °F to 122 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",20% RH to 95% RH (no condensation),MVS or third-party software meeting with USB3 Vision Protocol,"32/64-bit Windows 7/10, 64-bit Windows 11, and 32/64-bit Linux","USB3 Vision, GenICam","CE, RoHS, KC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hikrobot,7720,"5MP Area Scan Camera, 2.5GigE, Mono",MV-CH050-60NM,Area Scan Camera,MV-CH050-60NM,"5MP Area Scan Camera, 2.5GigE, Mono","CMOS, global shutter",Stacked BSI,3.45 μm × 3.45 μm,"2/3""",2448 × 2048,60 fps @ 2448 × 2048 Mono 8,69.6 dB,44.1 dB,0 dB to 24 dB,5 μs to 10 sec,Off/Once/Continuous exposure mode,Mono 8/10/10Packed/12/12Packed,,"Supports 1 × 1, 2 × 2, 4 × 4","Supports 1 × 1, 2 × 2, 4 × 4",Supports horizontal and vertical reverse image output,"2.5 Gigabit Ethernet (2500 Mbit/s), compatible with Gigabit Ethernet (1000 Mbit/s)",,,"6-pin P7 connector provides power and I/O, including opto-isolated input × 1 (Line 0), opto-isolated output × 1 (Line 1), bi-directional non-isolated I/O × 1 (Line 2).","9 VDC to 24 VDC, supports PoE",Typ. 3.6 W @ 12 VDC,C-mount,"29 mm × 29 mm × 42 mm (1.1"" × 1.1"" × 1.7"")",Approx. 100 g (0.2 lb.),IP40 (under proper lens installation and wiring),"Working temperature: –10 °C to 45 °C (–14 °F to 113 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",20% RH to 95% RH (no condensation),MVS or third-party software meeting with GigE Vision Protocol,"32/64-bit Windows 7/10, 64-bit Windows 11, 32/64-bit Linux","GigE Vision V2.0, GenICam","CE, RoHS, KC",Mono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hikrobot,7719,"5MP Area Scan Camera, 2.5GigE, Color",MV-CH050-60NC,Area Scan Camera,MV-CH050-60NC,"5MP Area Scan Camera, 2.5GigE, Color","CMOS, global shutter",Stacked BSI,3.45 μm × 3.45 μm,"2/3""",2448 × 2048,60 fps @ 2448 × 2048 Bayer GR 8,69.6 dB,44.1 dB,0 dB to 24 dB,5 μs to 10 sec,Off/Once/Continuous exposure mode,"Mono 8/10/12,
Bayer GR 8/10/10Packed/12/12Packed, YUV422Packed, YUV422_YUYV_Packed,
RGB 8, BGR 8",,"Supports 1 × 1, 2 × 2, 4 × 4","Supports 1 × 1, 2 × 2, 4 × 4",Supports horizontal and vertical reverse image output,"2.5 Gigabit Ethernet (2500 Mbit/s), compatible with Gigabit Ethernet (1000 Mbit/s)",,,"6-pin P7 connector provides power and I/O, including opto-isolated input × 1 (Line 0), opto-isolated output × 1 (Line 1), bi-directional non-isolated I/O × 1 (Line 2).","9 VDC to 24 VDC, supports PoE",Typ. 3.7 W @ 12 VDC,C-mount,"29 mm × 29 mm × 42 mm (1.1"" × 1.1"" × 1.7"")",Approx. 100 g (0.2 lb.),IP40 (under proper lens installation and wiring),"Working temperature: –10 °C to 45 °C (–14 °F to 113 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",20% RH to 95% RH (no condensation),MVS or third-party software meeting with GigE Vision Protocol,"32/64-bit Windows 7/10, 64-bit Windows 11, 32/64-bit Linux","GigE Vision V2.0, GenICam","CE, RoHS, KC",Color,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hikrobot,7194,"5MP Area Scan Camera, USB3, Color",MV-CH050-60UC,Area Scan Camera,MV-CH050-60UC,"5MP Area Scan Camera, USB3, Color","CMOS, global shutter",Stacked BSI,3.45 μm × 3.45 μm,"2/3""",2448 × 2048,79 fps @ 2448 × 2048 Bayer GR 8,73.9 dB,42.4 dB,"LCG: 0 dB to 13 dB
HCG: 0 dB to 24 dB","LCG: 30 μs to 10 sec
HCG: 5 μs to 10 sec",Off/Once/Continuous exposure mode,"Mono 8/10/12,
Bayer GR 8/10/10Packed/12/12Packed,  YUV422Packed, YUV422_YUYV_Packed,
RGB 8, BGR 8",Color,"Supports 1 × 1, 2 × 2, 4 × 4","Supports 1 × 1, 2 × 2, 4 × 4",Supports horizontal and vertical reverse image output,"USB 3.0, compatible with USB 2.0",,,"6-pin P7 connector provides power and I/O, including opto-isolated input × 1 (Line 0), opto-isolated output × 1 (Line 1), bi-directional non-isolated I/O × 1 (Line 2).","9 VDC to 24 VDC, supports USB 3.0 power supply","Typ. 2.2 W @ 5 VDC
(USB 3.0 provides power supply)",C-mount,"29 mm × 29 mm × 30 mm (1.1"" × 1.1"" × 1.2"")",Approx. 80 g (0.2 lb.),IP40 (under proper lens installation and wiring),"Working temperature: –10 °C to 50 °C (–14 °F to 122 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",20% RH to 95% RH (no condensation),MVS or third-party software meeting with USB3 Vision Protocol,"32/64-bit Windows 7/10, 64-bit Windows 11, and 32/64-bit Linux","USB3 Vision, GenICam","CE, RoHS, KC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hikrobot,7085,"5MP Area Scan Camera, GMAX2505, CXP-6, Mono, C-mount, without fan",MV-CH050-90XM-C-NN,Area Scan Camera,MV-CH050-90XM-C-NN,"5MP Area Scan Camera, GMAX2505, CXP-6, Mono, C-mount, without fan","CMOS, global shutter",Gpixel GMAX2505,2.5 μm × 2.5 μm,"1/2""",2592 × 2160,213 fps @ 2592 × 2160 Mono 8,63.8 dB,37 dB,"1.0x, 1.25x, 1.5x, 1.75x, 2.0x",5 μs to 10 sec,Off/Once/Continuous exposure mode,Mono 8/12,Mono,"Supports 1 × 1, 1 × 2, 1 × 4, 2 ×1, 2 × 2, 2 × 4, 4 × 1, 4 × 2, 4 × 4","Supports 1 × 1, 1 × 2, 1 × 4, 2 ×1, 2 × 2, 2 × 4, 4 × 1, 4 × 2, 4 × 4",Supports horizontal and vertical reverse image output,CoaXPress with DIN interface,,,"12-pin P10 connector provides power and I/O, including opto-isolated input × 1 (Line 0), opto-isolated output × 1 (Line 1), bi-directional non-isolated I/O × 1 (Line 2), and RS-232 × 1.","9 VDC to 24 VDC, CXP-1 supports PoCXP",Typ. 5.3 W @ 12 VDC,"C-mount, flange back length 17.52 mm","50 mm × 50 mm × 45 mm (2.0"" × 2.0"" × 1.8"")",Approx. 220 g (0.5 lb.),IP40 (under proper lens installation and wiring),"Working temperature: 0 °C to 50 °C (32 °F to 122 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",20% RH to 95% RH (no condensation),MVS or frame grabber software meeting with CoaXPress Protocol,"32/64-bit Windows 7/10, 64-bit Windows 11, and 32/64-bit Linux","CoaXPress, GenlCam","CE, RoHS, KC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
